search URL:,https://patents.google.com/?q=%22Hardy-Weinberg%22+AND+%28%22genetic+variant%22+OR+%22genetic+diagnosis%22+OR+%22genetic+analysis%22%29
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
WO-2008118469-A2,Genetics variants associated with hiv disease restriction ,"Duke University, Universite De Lausanne","David B. Goldstein, Amalio Telenti, Jacques Fellay, Kevin V. Shianna, Dongliang Ge, Barton F. Haynes",2007-03-27,2008-03-27,2008-10-02,,https://patents.google.com/patent/WO2008118469A2/en,
WO-2009152406-A1,Genetic profile of the markers associated with adhd ,Genizon Biosciences Inc.,"Abdelmajid Belouchi, John Verner Raelson, Bruno Paquin, Pascal Croteau, Sandie Briand, Vanessa Bruat, Daniel Dubois, Paul Van Eerdewegh, Jonathan Segal, David Randall Little, Tim Keith",2008-06-13,2009-06-12,2009-12-17,,https://patents.google.com/patent/WO2009152406A1/en,
DK-2037948-T3,Detection and treatment of dementia ,"Mayo Foundation, Univ Manchester, Univ British Columbia, Vib Vzw, Univ Antwerpen","Michael L Hutton, Jennifer Mae Gass, Rosa Rademakers, Jason Eriksen, Stuart M Pickering-Brown, Ian Reid Alexander Mackenzie, Howard Feldman, Samir Kumar-Singh, Broeckhoven Christine Van, Marc Cruts, Ashley Diane Cannon, Matthew Charles Baker",2006-05-30,2007-05-30,2016-08-01,2016-08-01,https://patents.google.com/patent/DK2037948T3/en,
US-2006269925-A1,Methods for determining glutathione S-transferase theta-1 genotype ,The General Hospital Corporation,"Fabio Nunes, Mia MacCollin, Iris Ahronowitz",2005-05-25,2005-05-25,2006-11-30,,https://patents.google.com/patent/US20060269925A1/en,https://patentimages.storage.googleapis.com/fc/df/3d/4ce4a7c7d127a9/US20060269925A1-20061130-D00001.png
KR-20130061797-A,Single nucleotide polymorphisms for individual identification of hanwoo and use thereof ,서강대학교산학협력단,신형두,2011-12-02,2011-12-02,2013-06-12,,https://patents.google.com/patent/KR20130061797A/en,https://patentimages.storage.googleapis.com/da/b8/b7/cc7ad62be41cb5/pat00001.png
CN-118932076-A,"A SNP site combination, detection primer pair and application for ethnic origin inference ","贵州医科大学, 复旦大学","张晗, 黄江, 杨美庆, 谢明霞, 李成涛, 张素华",2024-08-13,2024-08-13,2024-11-12,,https://patents.google.com/patent/CN118932076A/en,
RU-2580222-C1,Method for prediction of malignant transformation of erosive-ulcerous lichen acuminatus of oral mucosa ,Федеральное государственное бюджетное учреждение науки Институт биохимии и генетики Уфимского научного центра Российской академии наук (ИБГ УНЦ РАН),"Эльвира Сафуановна Галимова, Гюзель Маратовна Акмалова, Галина Ивановна Ронь, Нина Дмитриевна Чернышева, Сергей Васильевич Чуйкин, Эльза Камилевна Хуснутдинова",2015-03-13,2015-03-13,2016-04-10,2016-04-10,https://patents.google.com/patent/RU2580222C1/en,https://patentimages.storage.googleapis.com/2f/8d/2c/14ba55595420b8/00000004.png
CN-107130025-B,A method for simultaneously detecting two insertion-deletion sites of cattle FoxO1 gene and its application ,西北农林科技大学,"陈宏�, 刘鲲鹏, 白跃宇, 杨嘉蒙, 孙雨佳, 蓝贤勇, 黄永震, 马玉林",2017-05-10,2017-05-10,2019-11-08,2019-11-08,https://patents.google.com/patent/CN107130025B/en,
KR-100463036-B1,Paternity testing of native Jindo dog by microsatelite marker ,"이재일, 이정길","이채용, 봉영훈, 김민지, 김종석, 오석일, 김연희, 안소영",2002-03-11,2002-03-11,2004-12-23,2004-12-23,https://patents.google.com/patent/KR100463036B1/en,
CN-101245393-A,A method and kit for predicting the onset age of colon cancer ,中国医学科学院阜外心血管病医院,"惠汝太, 陈敬洲, 石毅, 于晖, 杨涛, 孙凯, 张禅那",2008-03-25,2008-03-25,2008-08-20,,https://patents.google.com/patent/CN101245393A/en,https://patentimages.storage.googleapis.com/cc/6a/5a/152a2817a17109/S2008101026997E00011.png
JP-2004344039-A,Method for diagnosing risk of type 2 diabetes with calpain 10 gene ,"Sutaagen:Kk, 株式会社スタージェン","Naoko Iwasaki, 直子 岩崎",2003-05-21,2003-05-21,2004-12-09,,https://patents.google.com/patent/JP2004344039A/en,
KR-101008828-B1,Multiplex Gene Amplification System Including 16 Short Repeat Unit Loci and Sex Chromosome Loci with Distinctions in Korean Population and Gene Identification Method Using the Same ,대한민국,"이승환, 이숭덕, 우광만, 박수정, 오혜현, 장애화",2010-03-12,2010-10-11,2011-01-19,2011-01-19,https://patents.google.com/patent/KR101008828B1/en,https://patentimages.storage.googleapis.com/59/7e/a2/135a29a2f4f265/112010065507918-pat00015.png
US-2019249232-A1,Compositions and methods for diagnosing and treating arrhythmias ,Arizona Board Of Regents On Behalf Of The University Of Arizona,Ankit Desai,2016-07-11,2017-07-11,2019-08-15,,https://patents.google.com/patent/US20190249232A1/en,https://patentimages.storage.googleapis.com/42/85/f7/1ae37319a64c1a/US20190249232A1-20190815-D00000.png
WO-2011104730-A1,Genetic variants predictive of lung cancer risk ,Decode Genetics Ehf,"Daniel Gudbjartsson, Thorunn Rafnar, Thorgeir Thorgeirsson",2010-02-24,2011-02-24,2011-09-01,,https://patents.google.com/patent/WO2011104730A1/en,
JP-2004215647-A,Type 2 diabetes-related genes ,"Institute Of Physical & Chemical Research, 独立行政法人理化学研究所, Shiro Maeda, 士郎 前田, Yusuke Nakamura, 祐輔 中村, Shuichi Tsukada, 修市 塚田","Shiro Maeda, 士郎 前田, Yusuke Nakamura, 祐輔 中村, Shuichi Tsukada, 修市 塚田",2002-11-22,2003-03-31,2004-08-05,,https://patents.google.com/patent/JP2004215647A/en,https://patentimages.storage.googleapis.com/d6/eb/6d/f5dc7d1c86c6a4/2004215647-46.png
US-2002039990-A1,Gene sequence variances in genes related to folate metabolism having utility in determining the treatment of disease ,Stanton Vincent P.,Vincent Stanton,1998-07-20,2000-12-07,2002-04-04,,https://patents.google.com/patent/US20020039990A1/en,https://patentimages.storage.googleapis.com/50/ec/b9/9d9262b117fe56/US20020039990A1-20020404-D00001.png
JP-2013523099-A,Macrocyclic lactone resistance marker for Dirofilaria immitis ,"ノバルティス  アーゲー, ザ・ロイヤル・インステイテユーシヨン・フォー・ジ・アドバンスメント・オブ・ラーニング／マクギル・ユニバーシテイ","プリシヤール，ロジエ, ブルギナ，カトリーヌ, ゲイリー，テイモシー, シエンカー，ルドルフ",2010-04-01,2011-03-30,2013-06-17,,https://patents.google.com/patent/JP2013523099A/en,https://patentimages.storage.googleapis.com/48/60/26/29a0cc45c340b9/2013523099-14.png
KR-101895853-B1,Association of microRNA polymorphisms with the risk of ischemic stroke in a Korean population ,의료법인 성광의료재단,"김남근, 김옥준, 김정오, 최건호, 고기한",2016-07-26,2016-07-26,2018-09-07,2018-09-07,https://patents.google.com/patent/KR101895853B1/en,https://patentimages.storage.googleapis.com/a0/55/c6/dc59910291465f/112016072362438-pat00008.png
KR-101381227-B1,SNP for predicting sensitivity to an anti-cancer targeted agent ,"한국생명공학연구원, 재단법인 아산사회복지재단","김진천, 김용성, 김선영, 조동형",2012-02-17,2012-02-17,2014-04-04,2014-04-04,https://patents.google.com/patent/KR101381227B1/en,https://patentimages.storage.googleapis.com/57/87/4c/39b2836ebeb3b7/112012012929303-pat00001.png
EP-1869214-A2,Biomarkers for pharmacogenetic diagnosis of type 2 diabetes ,"Novartis AG, Novartis-Pharma Gmbh","Hong Chen, Thomas Edward Hughes",2005-03-25,2006-03-22,2007-12-26,,https://patents.google.com/patent/EP1869214A2/en,
KR-20100055367-A,"Polynucleotides comprising single nucleotide polymorphism, microarrays and diagnostic kits comprising the same, and detection methods using the same ",차의과학대학교 산학협력단,"곽규범, 남민, 정주호",2010-04-13,2010-04-13,2010-05-26,,https://patents.google.com/patent/KR20100055367A/en,https://patentimages.storage.googleapis.com/9b/54/d3/862aa47942dee8/pat00001.png
WO-2010114979-A2,Radiation therapy biomarkers ,Mayo Foundation For Medical Education And Research,"Liewei Wang, Richard M. Weinshilboum, Krishna Kalari, Brooke L. Fridley, Yu Xin Qin",2009-04-03,2010-04-01,2010-10-07,,https://patents.google.com/patent/WO2010114979A2/en,
US-2008171335-A1,Method for personalized diet design ,Trustees Of Tufts College,"Jose M. Ordovas, Dolores Corella, Chao-Qiang Lai",2006-11-30,2007-11-30,2008-07-17,,https://patents.google.com/patent/US20080171335A1/en,https://patentimages.storage.googleapis.com/af/fa/23/a419b33b781958/US20080171335A1-20080717-D00000.png
US-2009209622-A1,Diagnosis of anxiety disorders ,"Smoller Jordan W, Paulus Martin P, Joel Gelernter, Stein Murray B","Jordan W. Smoller, Martin P. Paulus, Joel Gelernter, Murray B. Stein",2006-11-21,2007-11-21,2009-08-20,,https://patents.google.com/patent/US20090209622A1/en,https://patentimages.storage.googleapis.com/78/94/d7/21cc167b744c7f/US20090209622A1-20090820-D00001.png
US-2011200564-A1,Diagnosis and treatment of alzheimer's disease (ad) ,"Rudolph Tanzi, Lars Bertram, Christoph Lange, Can Zhang","Rudolph Tanzi, Lars Bertram, Christoph Lange, Can Zhang",2009-10-29,2010-10-29,2011-08-18,,https://patents.google.com/patent/US20110200564A1/en,https://patentimages.storage.googleapis.com/6c/fd/e3/f2ca6984d9552b/US20110200564A1-20110818-D00001.png
AU-2009233327-B2,Susceptibility variants for peripheral arterial disease and abdominal aortic aneurysm ,Decode Genetics Ehf,"Frank Geller, Kristinn P. Magnusson, Patrick Sulem, Thorgeir Thorgeirsson",2008-04-01,2009-04-01,2014-11-13,2014-11-13,https://patents.google.com/patent/AU2009233327B2/en,
KR-20120028952-A,Snp for predicting sensitivity to an anti-cancer targeted agent ,"한국생명공학연구원, 재단법인 아산사회복지재단","김진천, 김용성, 김선영, 조동형",2012-02-17,2012-02-17,2012-03-23,,https://patents.google.com/patent/KR20120028952A/en,https://patentimages.storage.googleapis.com/cd/c3/ce/495c24d42ad5d5/pat00001.png
RU-2423523-C1,"Allele s608l (150s/t) of gene nos2, application thereof for prediction of course of acute atherothrombotic ischemic stroke formation, application as molecular genetic marker of individual cerebral tissue sensitivity to ischemia and method for prediction of course of acute ischemic atherothrombotic stroke ","Государственное образовательное учреждение высшего профессионального образования Российский государственный медицинский университет Федерального агенства по здравоохранению и социальному развитию (ГОУ ВПО РГМУ Росздрава), Российская Федерация, От Имени Которой Выступает Министерство Образования И Науки Российской Федерации","Татьяна Викторовна Тупицына (RU), Татьяна Викторовна Тупицына, Елена Александровна Бондаренко (RU), Елена Александровна Бондаренко, Александра Юрьевна Боцина (RU), Александра Юрьевна Боцина, Ирма Мухамедовна Шетова (RU), Ирма Мухамедовна Шетова, Вероника Игоревна Скворцова (RU), Вероника Игоревна Скворцова, Татьяна Васильевна Наседкина (RU), Татьяна Васильевна Наседкина, Александр Сергеевич Заседателев (RU), Александр Сергеевич Заседателев, Петр Андреевич Сломинский (RU), Петр Андреевич Сломинский, Светлана Андреевна Лимборская (RU), Светлана Андреевна Лимборская",2010-04-22,2010-04-22,2011-07-10,2011-07-10,https://patents.google.com/patent/RU2423523C1/en,https://patentimages.storage.googleapis.com/7c/46/e2/2f5cfe699b4e28/00000003.png
DK-2687223-T3,Detection and treatment of dementia ,"Mayo Foundation, Univ Manchester, Univ British Columbia, Vib Vzw, Univ Antwerpen","Michael L Hutton, Matthew Charles Baker, Jennifer Mae Gass, Rosa Rademakers, Jason Eriksen, Stuart M Pickering-Brown, Ian Reid Alexander Mackenzie, Howard Feldman, Samir Kumar-Singh, Broeckhoven Christine Van, Marc Cruts, Ashley Diane Cannon",2006-05-30,2007-05-30,2017-10-23,2017-10-23,https://patents.google.com/patent/DK2687223T3/en,
US-2010105061-A1,Autoimmune genes identified in systemic lupus erythematosus (sle) ,University Of Southern California,"Chaim O. Jacob, Raphael ZIDOVETZKI",2008-10-29,2009-10-29,2010-04-29,,https://patents.google.com/patent/US20100105061A1/en,https://patentimages.storage.googleapis.com/ad/24/56/121e5f1ec27329/US20100105061A1-20100429-D00000.png
WO-2014134970-A1,New biomarker for type 2 diabetes ,"The Chinese University Of Hong Kong, Hospital Authority, Shanghai Jiaotong University Affiliated Sixth People's Hospital","Ronald Ching-Wan MA, Wing-Yee So, Juliana Chung-Ngor CHAN, Cheng Hu, Rong Zhang, Weiping JIA",2013-03-08,2014-03-10,2014-09-12,,https://patents.google.com/patent/WO2014134970A1/en,
HU-E029098-T2,Lapatinib for treating cancer ,Novartis Ag,"Nan Bing, Linda Perry Briley, Laura R Budde, Charles J Cox, Colin F Spraggs",2009-08-21,2010-08-20,2017-02-28,,https://patents.google.com/patent/HUE029098T2/en,
US-2003105596-A1,Methods for evaluating responses of a group of test subjects to a drug or other clinical treatment and for predicting responses in other subjects ,"Goldstein David Benjamin, Bradman Neil Nathan, Weale Michael Edmund","David Goldstein, Neil Bradman, Michael Weale",2001-10-29,2002-10-25,2003-06-05,,https://patents.google.com/patent/US20030105596A1/en,https://patentimages.storage.googleapis.com/f3/be/89/9c22393af64307/US20030105596A1-20030605-D00000.png
WO-2005041754-A2,Polymorphisms in the c-reactive protein (crp) promoter and uses thereof ,Uab Research Foundation,"Robert P. Kimberly, Alexander J. Szalai",2003-10-22,2004-10-22,2005-05-12,,https://patents.google.com/patent/WO2005041754A2/en,
KR-20100055369-A,"Polynucleotides comprising single nucleotide polymorphism, microarrays and diagnostic kits comprising the same, and detection methods using the same ",차의과학대학교 산학협력단,"곽규범, 남민, 정주호",2010-04-13,2010-04-13,2010-05-26,,https://patents.google.com/patent/KR20100055369A/en,https://patentimages.storage.googleapis.com/a5/1c/b7/93a4c361901d73/pat00001.png
KR-20100055366-A,"Polynucleotides comprising single nucleotide polymorphism, microarrays and diagnostic kits comprising the same, and detection methods using the same ",차의과학대학교 산학협력단,"곽규범, 남민, 정주호",2010-04-13,2010-04-13,2010-05-26,,https://patents.google.com/patent/KR20100055366A/en,https://patentimages.storage.googleapis.com/31/1d/90/9c0fecea878e1c/pat00001.png
WO-2012128799-A2,Treating schizophrenia ,"General Hospital Corporation, The","Donald C. Goff, Joshua ROFFMAN",2010-12-03,2011-12-02,2012-09-27,,https://patents.google.com/patent/WO2012128799A2/en,
AU-2013202634-B2,Method of identifying disease risk factors ,"Zinfandel Pharmaceuticals, Inc.",Allen D. Roses,2008-08-12,2013-04-05,2016-04-07,2016-04-07,https://patents.google.com/patent/AU2013202634B2/en,
WO-2011004345-A1,Upstream binding protein 1 polymorphisms and their use for prognosing or diagnosing arterial blood pressure ,"Ecole Polytechnique Federale De Lausanne (Epfl), University Of Tennessee","Johan Auwerx, Rob Williams, Markku Laakso, Hana Koutnikova-Rousselin",2009-07-09,2010-07-09,2011-01-13,,https://patents.google.com/patent/WO2011004345A1/en,
US-2009208934-A1,Pecam-1 genotype ,The Johns Hopkins University,"Subroto Chatterjee, Heiming Wei",2005-01-05,2006-01-05,2009-08-20,,https://patents.google.com/patent/US20090208934A1/en,https://patentimages.storage.googleapis.com/9e/cd/11/5a04b4cb33451d/US20090208934A1-20090820-D00001.png
WO-2011104731-A1,"Genetic variants as markers for use in urinary bladder cancer risk assessment, diagnosis, prognosis and treatment ",Decode Genetics Ehf,"Thorunn Rafnar, Patrick Sulem",2010-02-26,2011-02-25,2011-09-01,,https://patents.google.com/patent/WO2011104731A1/en,
RU-2330071-C1,Application of dna-diagnostics for presence of polymorphism r353q in gene of factor vii of blood coagulation for estimation of predisposition to development of habitual noncarrying of pregnancy and method of predisposition estimation to this disease by means of analysis of combination of polymorphisms c677t of gene mthfr and of gene r353q of factor vii ,"Общество с ограниченной ответственностью ""Университетская медицина""","Лариса Михайловна Самоходска (RU), Лариса Михайловна Самоходская, Всеволод Арсеньевич Ткачук (RU), Всеволод Арсеньевич Ткачук, Валерий Николаевич Бочков (RU), Валерий Николаевич Бочков, Елена Михайловна Демидова (RU), Елена Михайловна Демидова, Людмила Александровна Никитина (RU), Людмила Александровна Никитина, Ольга Николаевна Садекова (RU), Ольга Николаевна Садекова",2006-12-21,2006-12-21,2008-07-27,2008-07-27,https://patents.google.com/patent/RU2330071C1/en,https://patentimages.storage.googleapis.com/2e/8f/d9/66689f95d503a0/00000001.png
US-2014087961-A1,Genetic variants useful for risk assessment of thyroid cancer ,"Illumina Inc., Decode Genetics Ehf.","Patrick Sulem, Julius Gudmundsson",2011-03-17,2012-03-16,2014-03-27,,https://patents.google.com/patent/US20140087961A1/en,https://patentimages.storage.googleapis.com/e6/3d/34/42de53d40e19ab/US20140087961A1-20140327-D00001.png
WO-9117262-A1,Method of establishing identity ,The University Of British Columbia,"Lori Lan Cho Cheung, Bernard Kelly Mcneil, Anne Pomeroy Autor, James Alexander Johnston Ferris",1990-04-30,1991-04-26,1991-11-14,,https://patents.google.com/patent/WO1991017262A1/en,
US-2022336045-A1,Systems and methods for leveraging relatedness in genomic data analysis ,"Regeneron Pharmaceuticals, Inc.","Jeffrey Staples, Lukas Habegger, Jeffrey Reid",2017-09-07,2022-07-05,2022-10-20,,https://patents.google.com/patent/US20220336045A1/en,https://patentimages.storage.googleapis.com/2c/e8/3c/0fcf9c40da2582/US20220336045A1-20221020-D00000.png
US-2010203502-A1,Method for the in Vitro Detection of a Predisposition to the Development of Alterations in Ovarian Function ,"Moron Francisco J, Royo Jose L, Saez Maria Eugenia, Luis Miguel Real, Agustin Ruiz","Francisco J Morón, José L. Royo, Maria Eugenia Sáez, Luis Miguel Real, Agustin Ruiz",2005-09-13,2006-08-29,2010-08-12,,https://patents.google.com/patent/US20100203502A1/en,https://patentimages.storage.googleapis.com/0a/be/b0/d047a889a4218e/US20100203502A1-20100812-D00001.png
WO-2018031499-A1,Use of genetic profiling for prediction of wine taste preferences and wine selection ,Vinome,"Ron A. ANDREWS, Shannon M. KIERAN, Sara RIORDAN, Elissa LEVIN, Zack MISKEL, Josh RIGGS",2016-08-08,2017-08-08,2018-02-15,,https://patents.google.com/patent/WO2018031499A1/en,
KR-20100055368-A,"Polynucleotides comprising single nucleotide polymorphism, microarrays and diagnostic kits comprising the same, and detection methods using the same ",차의과학대학교 산학협력단,"곽규범, 남민, 정주호",2010-04-13,2010-04-13,2010-05-26,,https://patents.google.com/patent/KR20100055368A/en,https://patentimages.storage.googleapis.com/6c/bb/c2/41c634443cf371/pat00001.png
US-2022333169-A1,Polygenic Score for Cardiac Heart Failure ,Henry Ford Health System,David Ethan LANFEAR,2019-09-13,2020-09-13,2022-10-20,,https://patents.google.com/patent/US20220333169A1/en,https://patentimages.storage.googleapis.com/00/e2/76/2881bdd8e618e4/US20220333169A1-20221020-D00000.png
CN-108753986-B,MAN1C1 Gene Fragment as a SNP Molecular Marker Related to Porcine Bone Density Traits ,华中农业大学,"刘向东, 马官军, 尹立林, 叶灯灯, 赵书红, 李新云, 施亮, 刘小磊, 唐振双",2018-05-26,2018-05-26,2021-07-20,2021-07-20,https://patents.google.com/patent/CN108753986B/en,https://patentimages.storage.googleapis.com/0e/61/f9/25dda3042adfd9/HDA0001674048600000011.png
EP-3825414-A1,Method for the study of embryo mutations in vitro reproduction processes ,"Bioarray, S.L.","Luis A. ALCARAZ MAS, Andrés ANTÓN SALAS",2018-07-20,2019-07-19,2021-05-26,,https://patents.google.com/patent/EP3825414A1/en,https://patentimages.storage.googleapis.com/6c/44/4e/66e39cd6ef7e16/imgf0001.png
WO-2007002217-A2,Mutations and polymorphisms of bcl-2 ,"Novartis Ag, Novartis Pharma Gmbh","Kenneth Wayne Culver, Jian Zhu, Stan Lilleberg",2005-06-22,2006-06-20,2007-01-04,,https://patents.google.com/patent/WO2007002217A2/en,
US-2020097835-A1,"Device, system and method for assessing risk of variant-specific gene dysfunction ","Ancestry.Com Dna, Llc","Ari Julian SILVER, Velina Kozareva, Maxwell J. SILVER, Nigel DELANEY, Lee M. SILVER",2014-06-17,2019-09-23,2020-03-26,,https://patents.google.com/patent/US20200097835A1/en,https://patentimages.storage.googleapis.com/01/ba/2c/f1e5b5f4ab61f5/US20200097835A1-20200326-D00000.png
WO-2004031912-A2,Methods for estimating haplotype frequencies and disease associations with haplotypes and environmental variables ,Fred Hutchinson Cancer Research Center,Lue Ping Zhao,2002-10-01,2003-10-01,2004-04-15,,https://patents.google.com/patent/WO2004031912A2/en,
US-2025061964-A1,50k liquid-phase chip for pigs based on multiple single nucleotide polymorphisms ,China Agricultural University,"Xiangdong Ding, Huatao LIU, Hehe Du, Zipeng Zhang, Qin Zhang, Chuduan WANG",2023-05-17,2024-11-03,2025-02-20,,https://patents.google.com/patent/US20250061964A1/en,https://patentimages.storage.googleapis.com/37/76/49/c1aa1e802eb0c1/US20250061964A1-20250220-D00000.png
US-2010047807-A1,Genetic variants associated with periodic limb movements and restless legs syndrome ,Decode Genetics Ehf.,"Hreinn Stefansson, Hjorvar Petursson",2007-04-12,2008-04-11,2010-02-25,,https://patents.google.com/patent/US20100047807A1/en,https://patentimages.storage.googleapis.com/80/d7/8f/d042e683d8c799/US20100047807A1-20100225-D00001.png
US-2015044239-A1,"Compositions and Methods for Diagnosing, Preventing and Treating Intracranial Aneurysms ",Yale University,"Richard Lifton, Murat Gunel",2011-03-31,2012-03-30,2015-02-12,,https://patents.google.com/patent/US20150044239A1/en,https://patentimages.storage.googleapis.com/a5/78/67/866d4701f9cddb/US20150044239A1-20150212-D00001.png
JP-2018502559-A,Biomarkers for predicting weight loss and weight maintenance ,"ネステク ソシエテ アノニム, ネステク  ソシエテ  アノニム","アルマン ヴァルセージア，, アルマン ヴァルセージア，, ヨルク ハーゲル，, ヨルク ハーゲル，",2014-11-21,2015-11-09,2018-02-01,,https://patents.google.com/patent/JP2018502559A/en,https://patentimages.storage.googleapis.com/ea/9c/6b/017c6b1e2de596/2018502559-32.png
CN-114606313-A,SNP markers for detecting worst eye equivalent sphere lens and application thereof ,"温州医科大学附属眼视光医院, 温州眼视光国际创新中心","王宏, 徐良德",2022-04-13,2022-04-13,2022-06-10,,https://patents.google.com/patent/CN114606313A/en,https://patentimages.storage.googleapis.com/e5/33/ab/3e639bc0be2e98/HDA0003594075870000011.png
CA-2362533-A1,Gene sequence variations with utility in determining the treatment of disease ,"Variagenics, Inc., Vincent Stanton Jr., Nuvelo, Inc., Century Technology, Inc.",Vincent Stanton Jr.,1999-02-22,2000-01-20,2000-08-31,,https://patents.google.com/patent/CA2362533A1/en,
JP-2006042646-A,"Parkinson's disease evaluation method, Parkinson's disease genetic diagnosis method, and Parkinson's disease treatment method ","Tohoku Univ, 国立大学法人東北大学","Ichiro Sora, 一郎 曽良, Hideaki Kobayashi, 秀昭 小林",2004-08-03,2004-08-03,2006-02-16,,https://patents.google.com/patent/JP2006042646A/en,https://patentimages.storage.googleapis.com/e9/a4/8b/87dba34cd3940f/2006042646-3.png
US-2013116139-A1,Innate immunity markers of cancer ,"La Creis Renee Kidd, Kevin Sean Kimbro","La Creis Renee Kidd, Kevin Sean Kimbro",2010-03-12,2011-03-11,2013-05-09,,https://patents.google.com/patent/US20130116139A1/en,https://patentimages.storage.googleapis.com/47/92/69/9aff4de0bb553b/US20130116139A1-20130509-D00001.png
JP-3837524-B2,"Nucleic acid, probe comprising the nucleic acid, and screening method using the probe ",国立大学法人  長崎大学,"直通 松本, 詔夫 新川",2001-12-19,2002-11-07,2006-10-25,2006-10-25,https://patents.google.com/patent/JP3837524B2/en,https://patentimages.storage.googleapis.com/ae/0d/fe/d76643c2b6e476/0003837524-35.png
EP-2307572-B1,Diagnostic polymorphisms for cardiac disease ,Mor Research Applications Ltd.,"Offer Amir, Basil S Lewis",2008-07-03,2009-07-03,2016-08-31,2016-08-31,https://patents.google.com/patent/EP2307572B1/en,https://patentimages.storage.googleapis.com/75/ab/f2/7c86fe09fffc3e/imgf0001.png
US-2009222282-A1,Method for Personalized Diet Design ,Trustees Of Tufts College,"Jose M. Ordovas, Dolores Corella",2005-09-15,2006-09-15,2009-09-03,,https://patents.google.com/patent/US20090222282A1/en,https://patentimages.storage.googleapis.com/41/90/c2/c77c54bfb337d6/US20090222282A1-20090903-D00001.png
EP-2090588-A1,In vitro method for prognosis and/or diagnosis of hypersensitivity to ooestrogens or to substances with ooestrogenic activity ,"Neocodex, S.L.","María del Carmen RIVERO, Ana Salinas, María Eugenia SAEZ GOÑI, Francisco Jesús MORÓN CIVANTOS, Luis Miguel Real, José Jorge GALÁN, Agustín RUIZ LAZA, José Luis ROYO",2006-10-23,2007-10-23,2009-08-19,,https://patents.google.com/patent/EP2090588A1/en,https://patentimages.storage.googleapis.com/c7/fb/94/b19fbfd503dd9e/imgf0001.png
KR-20230166278-A,A model for predicting the prognosis of subarachnoid hemorrhage using multiple SNP markers ,한림대학교 산학협력단,"전진평, 홍은표, 윤동혁",2022-05-30,2022-05-30,2023-12-07,,https://patents.google.com/patent/KR20230166278A/en,
CN-101033489-A,Mononucleotide polymorphic site of CDC6 gene correlated to primary liver cancer and application thereof ,中山大学,"庄诗美, 熊兴东, 程家森, 杨金娥",2007-02-01,2007-02-01,2007-09-12,,https://patents.google.com/patent/CN101033489A/en,
WO-2014121180-A1,Genetic variants in interstitial lung disease subjects ,The University Of Chicago,"Imre Noth, Joe Garcia, Naftali Kaminski",2013-02-01,2014-02-03,2014-08-07,,https://patents.google.com/patent/WO2014121180A1/en,
JP-2005524383-A,Single nucleotide polymorphism used to diagnose schizophrenia ,ファルマシア・アンド・アップジョン・カンパニー・エルエルシー,"ケイテス，ポール・エス, テング，チ−フセ",2001-08-28,2002-08-28,2005-08-18,,https://patents.google.com/patent/JP2005524383A/en,https://patentimages.storage.googleapis.com/15/f2/8d/4803f31b5d980c/2005524383-39.png
US-2008305485-A1,Genetic marker for increased risk for obesity-related disorders ,University Of Maryland,"Steven D. MUNGER, Nanette I. Steinle, Alan R. Shuldiner, Soren Snitker, Cedrick D. Dotson, Amanda E.T. Elson, Stephen Vigues",2007-04-24,2008-04-24,2008-12-11,,https://patents.google.com/patent/US20080305485A1/en,https://patentimages.storage.googleapis.com/c6/42/f5/645ec195dc5206/US20080305485A1-20081211-D00000.png
WO-9603524-A1,Diagnostic method ,Garvan Institute Of Medical Research,"Nigel Alexander Morrison, John Allan Eisman, Paul James Kelly",1994-07-25,1995-07-25,1996-02-08,,https://patents.google.com/patent/WO1996003524A1/en,
US-2004185453-A1,Affinity based methods for separating homologous parental genetic material and uses thereof ,"Joel Myerson, Sampson Jeffrey R., Barrett Michael Thomas","Joel Myerson, Jeffrey Sampson, Michael Barrett",2003-03-21,2003-03-21,2004-09-23,,https://patents.google.com/patent/US20040185453A1/en,https://patentimages.storage.googleapis.com/cd/9d/e1/c5c2b474b737cf/US20040185453A1-20040923-D00000.png
KR-101617612-B1,SNP Markers for hypertension in Korean ,한림대학교 산학협력단,박지완,2015-09-22,2015-09-22,2016-05-03,2016-05-03,https://patents.google.com/patent/KR101617612B1/en,https://patentimages.storage.googleapis.com/23/b5/42/66c91a41245782/112015092175228-pat00012.png
AU-2013204020-B2,Disease risk factors and methods of use ,"Zinfandel Pharmaceuticals, Inc.",Allen D. Roses,2011-01-10,2013-04-11,2016-03-31,2016-03-31,https://patents.google.com/patent/AU2013204020B2/en,
WO-2012029080-A1,Sequence variants associated with prostate specific antigen levels ,Decode Genetics Ehf,"Patrick Sulem, Daniel Gudbjartsson, Julius Gudmundsson",2010-08-30,2011-08-30,2012-03-08,,https://patents.google.com/patent/WO2012029080A1/en,
EP-2240514-A1,Use of adiponectin for the diagnosis and/or treatment of presbycusis ,"Institut National De La Sante Et De La Recherche Medicale (Inserm), Institut Pasteur","Christine Petit, Mark Lathrop, Anne Aubois, Christian Kubisch, Dominique Weil, Valérie Franco-Vidal, Arnaud Coez, José-Alain Sahel",2008-02-08,2009-02-09,2010-10-20,,https://patents.google.com/patent/EP2240514A1/en,
